name,Label,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152
6B1G5A2,1,213.876867,206.302559,211.707409,213.952447,217.27792,214.152388,220.665251,222.111498,223.051885,225.455426,227.390679,229.146974,232.134526,231.494013,233.863836,235.83965,238.35244,241.143022,243.876181,247.769519,251.430672,256.5105,261.099219,267.485691,274.659318,284.168805,295.482985,307.747595,324.973319,344.012995,368.9103,399.688252,432.5275,474.24728,524.346,584.801617,651.689161,724.120519,803.13552,893.099377,980.85475,1073.289142,1163.546246,1252.338839,1336.18985,1405.613378,1480.516254,1540.20299,1594.26762,1641.240111,1703.60235,1726.794177,1777.280539,1823.624311,1853.984675,1896.802615,1931.52924,1961.854622,1999.682978,2026.043364,2068.483289,2108.821373,2150.669222,2193.039643,2240.804352,2291.843083,2345.059087,2400.049037,2461.941211,2523.801882,2592.413351,2672.598065,2744.451188,2833.039385,2931.579224,3029.789725,36.625737,24.325203,16.676521,-0.713803,2.453706,-7.008636,-6.026505,-11.926549,-14.384125,-21.670028,-23.207067,-29.3357,-33.973796,-41.232247,-46.994864,-53.46152,-59.808823,-67.346604,-76.669218,-86.058815,-96.861965,-110.867677,-124.928338,-142.032533,-161.411908,-183.802075,-208.682651,-236.547539,-266.381515,-300.069853,-334.2848,-375.968629,-417.838203,-461.978726,-505.993307,-551.240218,-591.196284,-629.082409,-659.644614,-682.316529,-696.945132,-703.422382,-699.870231,-691.942816,-673.941097,-650.468741,-628.177111,-599.920871,-577.889696,-555.062976,-535.684768,-515.882028,-504.362616,-493.696204,-490.750198,-487.250753,-490.467011,-496.606852,-504.887114,-517.868306,-532.748436,-556.742588,-582.089236,-608.743835,-642.798227,-681.67831,-721.168732,-769.458338,-821.075099,-877.696926,-940.982863,-1000.862587,-1079.208536,-1156.428928,-1245.525701,-1338.015087
6B1G5A3,1,212.505616,209.365822,220.558083,213.543931,212.80848,219.042514,221.856666,220.941884,223.925195,225.761089,227.134459,230.674159,230.704605,230.612785,234.431278,235.683979,238.077905,239.017651,244.449525,247.146246,251.879925,255.804311,261.041922,267.158857,275.337366,284.329558,295.06549,307.960743,324.206506,344.646592,368.750342,398.44285,433.54173,475.194275,524.525542,584.540103,651.13921,722.893923,803.101954,890.896075,976.412363,1066.734983,1154.792677,1239.155618,1319.212374,1389.621015,1462.411064,1517.560333,1572.508147,1624.536701,1680.168924,1697.679497,1748.279917,1791.153776,1822.053315,1864.438215,1900.325526,1925.756262,1963.870863,1993.010052,2032.780912,2074.670592,2114.957517,2162.751613,2209.384606,2260.745929,2315.681623,2372.266449,2429.651029,2494.935607,2561.336323,2639.676212,2719.381989,2809.523464,2898.176561,3000.823454,39.908186,28.278087,15.590402,3.372801,0.206302,2.708385,-6.105157,-11.534384,-15.996439,-18.936329,-23.824224,-28.930141,-34.511365,-41.022293,-46.748901,-51.627082,-58.302988,-66.705682,-75.357302,-85.245719,-96.581493,-109.942051,-124.978106,-141.846504,-161.421574,-182.967618,-207.433939,-234.348278,-264.09165,-297.168165,-332.449303,-372.984716,-413.449092,-457.640986,-500.501853,-543.162289,-584.648963,-619.327769,-647.777588,-671.285859,-683.811969,-687.075338,-682.480332,-673.157756,-657.538663,-634.841658,-612.699939,-585.431496,-563.090154,-543.184736,-524.920863,-503.984347,-494.604706,-483.85364,-481.649484,-478.876992,-482.220753,-490.461259,-498.54033,-511.93952,-529.143048,-550.634804,-577.921594,-606.469615,-641.220635,-679.173115,-721.857232,-770.103082,-819.472504,-875.02803,-935.735806,-1005.51932,-1076.893275,-1159.251626,-1242.889818,-1335.469754
1B1G1,0,165.704492,165.544025,170.928103,169.970748,168.771633,169.32121,172.365843,172.933746,174.149861,176.078425,177.793529,178.646354,180.098952,180.29554,182.9388,186.278312,188.913683,192.508535,197.479295,201.892078,207.9696,216.195789,226.051061,235.877318,247.756512,261.413524,276.258508,292.995167,309.121297,326.646626,343.813962,361.959145,376.891587,393.19176,407.366308,421.756201,434.479793,445.511332,456.457081,466.281108,477.089349,485.453873,496.012304,502.535254,511.664941,521.836969,533.548787,538.028981,549.198063,558.75851,566.181674,581.52192,592.673816,601.500788,618.508859,630.202838,641.109077,664.539032,678.213456,695.812745,714.054232,736.682346,760.707126,784.146539,810.264031,839.378116,870.853557,905.59906,939.01462,976.491786,1016.785143,1060.570947,1110.605696,1160.329545,1217.651397,1275.594801,47.481289,33.89147,26.481438,15.68827,13.559686,6.645734,2.669258,-2.333784,-7.67612,-10.893023,-16.379133,-20.536335,-25.980875,-31.548345,-36.977636,-42.069548,-47.688778,-54.880241,-61.634216,-69.285649,-76.619645,-85.164792,-90.634847,-102.259371,-110.549745,-118.595756,-125.369514,-130.585496,-134.797327,-137.149934,-136.978668,-137.78915,-135.436426,-133.678055,-131.063199,-127.755864,-124.380105,-120.749922,-118.042078,-116.007659,-114.379253,-112.566823,-112.520616,-112.918447,-114.388827,-116.065468,-119.21259,-121.986727,-127.006774,-132.118578,-138.198278,-146.08342,-154.10785,-162.128115,-174.059048,-184.025317,-195.74084,-212.480766,-226.430632,-241.50753,-259.715127,-279.475389,-301.805068,-323.780186,-348.916567,-376.064877,-404.141242,-434.669201,-469.034642,-504.462271,-543.54356,-586.916823,-632.184786,-682.502424,-735.094831,-790.887515
1B1G2,0,173.703304,159.825497,170.7118,170.616548,168.841019,174.20363,171.947092,173.738125,174.965018,175.159403,177.130557,178.420164,178.22874,180.229047,182.616998,184.88274,187.78493,190.932689,195.473133,199.998215,207.069599,213.358626,222.300815,232.652007,244.317013,258.374777,273.687863,290.355129,308.199437,326.855688,346.946316,366.841867,384.192118,402.437141,419.55446,436.856007,451.614899,463.488452,476.196457,488.213121,500.456029,510.010104,521.425749,529.22082,539.521243,549.368858,561.73352,566.566827,578.942046,588.614821,596.736917,610.11694,623.04093,632.219806,649.998429,662.686193,671.701954,696.364683,708.074967,726.962346,746.363555,768.288205,794.40068,818.568698,843.741881,872.498732,903.215254,938.359759,971.755499,1008.768864,1049.34613,1095.442003,1143.515174,1193.559115,1251.073617,1310.245428,49.051697,31.289814,22.81778,12.333508,12.777557,2.716356,-1.39325,-6.009975,-8.791978,-12.300214,-16.253371,-20.052107,-24.461836,-31.927614,-36.833557,-42.522715,-47.890303,-55.080527,-61.490167,-68.821411,-77.775175,-86.67217,-96.284486,-105.212699,-115.374443,-124.411428,-133.094453,-140.0896,-146.118625,-150.133586,-151.160875,-152.308366,-151.757215,-150.383016,-147.167072,-143.148479,-140.5402,-136.297881,-132.537678,-128.959062,-126.288575,-124.040918,-122.755822,-122.080236,-122.238077,-123.459225,-125.652757,-128.128975,-132.622502,-137.398592,-142.974132,-150.004565,-158.064407,-166.46153,-177.668318,-187.41428,-198.992522,-215.062444,-228.274999,-244.22099,-261.756498,-281.461704,-303.852488,-324.890229,-349.577971,-376.386197,-404.489886,-435.10915,-469.64998,-506.230056,-544.431972,-585.92055,-632.829545,-680.268134,-733.989641,-790.989976
1B1G3,0,170.646514,171.12556,165.951088,177.880525,171.884533,167.618609,169.120325,171.868471,174.507373,173.820663,175.549995,178.588746,179.242385,180.285322,182.175287,184.202909,187.532393,191.221345,194.48668,199.69108,205.485321,212.104804,221.886897,230.84161,243.537792,256.11458,272.171457,289.313949,306.944821,327.512738,348.201014,370.189949,390.173695,409.200775,428.397945,446.78143,464.111686,477.947007,492.63889,505.01755,518.295026,528.582449,541.146075,549.266886,559.711246,570.166645,581.786375,587.854353,599.518571,610.173661,619.391914,631.691469,645.014958,655.296359,672.111665,681.731912,691.788269,718.369373,730.271763,747.950637,770.365868,791.196377,813.997404,839.207028,865.012078,894.34254,925.042624,956.714921,992.980223,1031.681272,1073.844501,1117.046329,1164.473392,1215.957082,1272.833786,1330.933836,39.951334,39.711147,24.54612,20.861551,9.37378,2.769514,0.348937,-2.655935,-5.011494,-11.810538,-15.75384,-21.814644,-25.015935,-31.845369,-36.954331,-42.316217,-48.872617,-54.205147,-62.011544,-70.056335,-78.673645,-87.838964,-95.081517,-107.38591,-118.552953,-128.883561,-137.612594,-146.874206,-153.873264,-158.94099,-160.883544,-164.530755,-163.554842,-162.488828,-159.876749,-156.824855,-152.172674,-148.084599,-144.186401,-139.481825,-136.488697,-133.121361,-131.080385,-129.635535,-129.427781,-129.780512,-131.463583,-133.205204,-136.496345,-141.086593,-146.781716,-153.263327,-161.096648,-169.334853,-180.235154,-189.104069,-200.796572,-216.591433,-230.190694,-245.572086,-264.447794,-283.52191,-303.77715,-326.446063,-351.093597,-376.692783,-405.514507,-435.300684,-469.931957,-505.287107,-544.246732,-586.53506,-630.744658,-677.764217,-733.529997,-788.301742
2B1G1,0,160.033878,165.893847,165.712486,158.198692,157.692096,163.418732,166.15971,168.45041,170.002986,169.650897,170.896704,174.016724,174.946251,175.875781,177.775347,179.442436,183.177737,186.352281,191.14003,196.480843,203.488217,209.810575,219.072578,229.200949,242.220738,256.964819,272.574457,291.812296,312.068965,333.876719,357.084757,382.64909,405.761425,431.380962,454.605562,479.747922,502.608644,521.5931,542.675499,560.80835,580.713438,594.267626,612.803844,624.616764,639.692443,654.206832,668.738555,680.354302,698.147778,706.279847,718.764212,739.106301,748.908459,763.081505,777.536046,798.671374,816.265669,827.57371,851.634531,873.773457,893.430865,914.044277,937.208916,962.68451,989.638574,1018.482073,1049.623349,1081.452583,1117.118317,1154.373079,1194.87568,1234.817488,1280.696216,1330.700644,1385.088196,1442.55801,45.825413,34.148648,19.361549,18.24908,11.167954,5.671835,0.030708,-4.534695,-8.720105,-14.379051,-20.387076,-23.464619,-27.458886,-35.591394,-40.859194,-46.246456,-53.124201,-60.175252,-68.197612,-77.297566,-86.802728,-96.833752,-107.918228,-119.285268,-131.753921,-142.927667,-155.095813,-165.795794,-175.782188,-184.462791,-190.297728,-194.166555,-197.58752,-199.916279,-198.832239,-196.891308,-194.791894,-189.253132,-186.572666,-180.710249,-177.089822,-172.413091,-169.824644,-165.372721,-164.008306,-162.142748,-162.142123,-162.1986,-165.579307,-165.946885,-169.196614,-174.429705,-179.94845,-186.787723,-194.161323,-204.199829,-214.670997,-225.182227,-238.656638,-251.282216,-266.831213,-284.207645,-301.860831,-322.426551,-343.661878,-367.149127,-393.994543,-420.823976,-450.861242,-483.483554,-518.458954,-555.971981,-600.237468,-645.852926,-693.079127,-745.648033
2B1G2,0,167.616095,165.731664,164.225639,162.0337,164.315988,164.182715,165.690562,166.060305,168.164418,169.97916,171.155124,173.681907,175.046429,175.046417,177.036989,179.755864,182.45377,185.194329,190.020786,194.267546,200.965757,207.442236,216.077739,226.426691,238.894698,252.609337,270.083467,289.385181,310.557282,333.700832,360.113745,387.909729,414.39034,442.400056,470.213976,499.117358,526.130355,549.814725,574.369399,595.398475,619.887245,636.740179,658.006896,671.885423,688.520966,706.66855,725.807,734.19948,751.909748,764.171969,774.138523,795.431145,810.450477,823.613627,842.429475,860.780885,873.560681,897.357262,915.526936,936.981204,954.379831,976.889081,1001.72348,1028.5354,1052.91575,1081.870316,1112.98311,1145.24783,1180.860418,1217.722205,1257.433701,1300.892185,1346.630565,1398.470255,1449.394357,1505.659564,43.146186,34.621539,24.77365,11.207568,10.288621,1.471113,1.305935,-2.642689,-8.993114,-14.09952,-19.255587,-23.745825,-27.922596,-35.518799,-40.747416,-47.075076,-53.923157,-61.334074,-69.299838,-78.803898,-88.294278,-99.743514,-113.026173,-124.61346,-138.846337,-152.610669,-166.208567,-179.367636,-191.90525,-203.546534,-211.902406,-219.98858,-225.287674,-229.30418,-229.568184,-228.020957,-226.742903,-222.142737,-217.582677,-212.231655,-207.310059,-200.545876,-196.424461,-191.925879,-187.845645,-185.250358,-183.463336,-181.791601,-183.237635,-183.274508,-185.613528,-189.688692,-194.703348,-199.678553,-208.586665,-215.784671,-224.658162,-237.71734,-248.258209,-262.313774,-275.870507,-292.467573,-310.613134,-330.658694,-351.761735,-374.975637,-400.306667,-426.714539,-457.545759,-489.712507,-524.873864,-562.616962,-603.098281,-646.75066,-696.980658,-748.424536
2B1G3,0,159.426845,159.876403,167.589336,169.058577,165.541328,165.308169,170.163327,169.753183,170.578397,170.20198,171.629451,173.29474,174.230098,174.562878,177.309637,179.89001,182.151598,185.102135,189.27894,194.205006,200.082283,206.646326,215.023374,224.69947,237.909216,252.117348,268.309751,287.569766,309.037828,333.557705,359.909954,388.404022,416.598517,445.265235,475.674621,505.91024,533.9196,558.784774,585.285289,608.295323,633.064712,651.956561,674.921717,690.035318,708.31005,727.181813,745.536938,755.237961,773.830174,787.873921,801.253753,818.377464,835.643613,847.37299,870.186635,882.930354,893.974918,925.018358,937.74533,955.558659,979.670882,1004.028705,1031.86567,1054.808212,1082.706266,1111.690922,1143.573312,1173.066106,1211.4163,1249.069467,1288.655056,1329.185099,1376.04347,1426.092009,1479.261086,1535.612852,46.600182,34.869236,22.029666,14.898701,9.392254,3.240911,-1.81428,-2.133148,-10.235505,-13.297416,-18.694228,-22.919803,-28.821388,-35.57752,-40.961734,-47.302345,-54.508705,-61.359846,-70.411739,-79.234901,-89.763236,-101.362285,-113.534089,-127.456156,-140.919606,-155.136127,-170.001049,-184.213406,-197.08997,-209.739627,-218.546889,-227.979965,-234.891526,-239.448124,-240.366749,-240.97463,-239.16349,-234.942691,-230.966464,-224.424626,-219.569602,-212.327247,-207.424814,-202.26479,-197.608507,-194.596396,-192.600863,-190.402333,-190.936892,-191.491709,-193.663628,-197.253624,-201.543231,-207.122774,-214.891089,-220.275286,-229.840584,-242.520576,-252.78567,-264.591009,-280.548827,-297.552552,-315.081953,-333.322763,-355.241262,-377.807552,-403.674812,-430.771058,-460.124446,-492.048722,-527.957484,-562.975539,-605.175115,-652.516859,-698.779379,-750.267723
3B1G1,0,220.426001,221.427048,228.174781,232.509449,241.548165,240.422713,243.169339,249.655769,248.406742,255.344781,254.574396,259.466503,260.583327,261.825526,262.370852,265.942832,269.19618,271.765638,275.492125,278.625575,283.527549,287.825459,293.399144,299.590138,308.222249,316.518238,327.036465,339.232503,352.672529,368.530258,387.148574,408.118317,428.640585,453.798707,479.312822,507.310966,534.632587,560.706491,587.967033,614.367698,641.737535,664.891257,689.972091,708.518824,729.63856,748.806267,771.45152,781.959413,801.660744,817.273397,828.642113,850.691292,866.961035,879.051496,898.36534,916.107774,930.361935,954.127827,972.661702,993.846991,1011.383213,1035.807166,1060.417577,1086.311243,1115.198947,1145.06105,1176.374712,1209.867046,1248.902647,1288.885733,1331.403448,1377.228315,1427.178251,1482.217293,1537.86068,1600.526337,-0.111551,4.050877,-6.21446,-18.035229,-24.150516,-25.622018,-25.965724,-27.8688,-25.384702,-27.807178,-30.934631,-30.716438,-33.669268,-38.78456,-42.275541,-44.508763,-48.268339,-52.605567,-57.310605,-63.508015,-69.27084,-76.633821,-85.079624,-93.3738,-103.74608,-114.182526,-125.63781,-137.651824,-150.683415,-163.24781,-174.095074,-186.720517,-197.774806,-207.671343,-215.795977,-222.135928,-226.310482,-228.036098,-228.322267,-226.221296,-223.948473,-219.192388,-215.399706,-210.585156,-206.774291,-202.664009,-199.832292,-196.934558,-196.593083,-195.933399,-196.424487,-200.365557,-204.523369,-208.10705,-215.353536,-222.153456,-231.273352,-244.129071,-256.245568,-269.217608,-284.592304,-302.822245,-323.011828,-343.749883,-367.361531,-392.073609,-420.546674,-449.86304,-483.332106,-518.671519,-554.921012,-602.350396,-646.419745,-696.829073,-749.154898,-806.364072
3B1G2,0,220.571745,229.472993,228.053615,234.526962,238.064139,239.976037,245.467392,248.394619,251.665475,257.06497,257.085556,259.139603,261.525358,261.541805,264.48308,266.007872,270.080007,272.209181,274.885544,279.129946,283.214573,287.222203,293.29233,300.178435,307.152708,315.376153,325.129005,337.482017,350.739478,366.683541,384.962958,406.998699,428.604195,455.03629,482.333153,513.740383,543.613641,573.662939,605.204608,636.244135,667.152108,694.804369,724.514302,747.084113,771.28955,794.123469,818.3388,831.432932,852.072753,869.290961,883.008147,903.745274,922.731999,934.50165,957.346492,969.853065,983.253382,1010.191728,1025.928718,1043.731415,1065.791081,1089.734284,1114.733637,1139.6096,1167.417297,1195.598527,1226.746796,1263.15375,1298.350863,1337.097921,1379.679475,1423.608073,1471.561966,1526.62503,1579.076343,1639.954191,9.185807,2.205844,-12.579919,-8.541735,-15.521782,-21.319475,-25.486248,-24.932542,-25.775289,-28.021638,-30.136393,-32.295321,-34.486488,-39.715499,-40.690417,-44.951518,-48.323391,-53.5503,-58.239873,-64.370954,-70.714804,-77.463364,-86.099623,-95.200163,-105.990014,-117.47176,-130.511504,-143.713808,-157.107272,-171.609791,-184.931512,-199.824709,-213.359894,-226.454269,-237.008053,-247.146476,-254.065862,-256.85948,-257.895841,-258.293722,-256.186216,-251.217438,-247.066213,-240.030509,-234.668619,-228.964507,-224.217158,-218.763468,-216.333271,-214.259732,-213.75725,-214.628269,-216.747207,-220.386749,-226.598699,-231.521638,-239.363678,-251.373284,-262.409832,-274.163346,-290.119068,-307.561252,-326.353038,-347.041044,-370.133894,-395.394452,-422.656796,-452.895749,-485.200629,-519.360246,-558.500897,-602.642729,-647.719527,-698.176485,-749.201453,-805.9169
3B1G3,0,225.636185,223.483295,225.559546,224.207886,236.578658,242.669825,247.278514,254.071147,253.362049,254.624974,257.053713,259.750512,260.983593,261.311741,264.942429,266.793406,269.492861,272.310263,275.203235,279.457,283.477355,287.599471,294.482252,298.302296,306.08658,314.66763,324.976318,336.255008,349.816268,365.668763,384.215611,405.343109,427.194644,454.307705,482.158866,512.972065,544.032557,575.005895,606.67071,638.977228,670.068018,698.459252,727.922413,751.375385,775.521499,798.503762,822.180429,835.251494,855.42329,873.591304,886.873282,906.352732,924.723081,937.709742,959.928676,970.042279,984.42432,1011.6055,1025.879303,1044.651513,1066.237826,1089.574046,1114.533244,1139.562735,1167.254486,1195.95305,1228.011786,1263.145583,1298.719827,1338.259526,1378.141793,1421.435235,1473.89179,1523.616912,1581.294805,1641.836691,1.0068,-0.90811,-7.356269,-16.126333,-21.910429,-22.293934,-25.216505,-25.497735,-24.971946,-26.47437,-28.693951,-31.691984,-32.00925,-39.257685,-42.04173,-44.850512,-49.347273,-51.808564,-58.679962,-63.541086,-70.686685,-77.491053,-82.755561,-96.091833,-106.848127,-118.285242,-130.502632,-144.478091,-158.517188,-172.771584,-186.232454,-201.239521,-216.624139,-230.081035,-240.508683,-250.759763,-258.238845,-261.586253,-262.781776,-262.199958,-260.191864,-255.447125,-250.828772,-244.220313,-238.126986,-231.835951,-226.619758,-220.856898,-217.84669,-215.544978,-214.575437,-215.253573,-217.334454,-220.924382,-226.960032,-231.486257,-239.504779,-251.79322,-261.774689,-274.0587,-289.65486,-307.362575,-326.144515,-346.979147,-370.443579,-395.45129,-423.086496,-452.7983,-485.689273,-521.413307,-559.984547,-599.888873,-648.626706,-694.755697,-749.249601,-805.939679
3B3GA2,1,229.592519,224.997027,227.381745,224.695146,223.743727,227.451089,228.484528,232.969891,234.987149,235.439908,235.878809,239.758757,240.195386,239.832794,242.895509,244.435144,246.174444,247.982909,251.388319,253.35167,258.659729,261.997719,267.364136,273.149688,279.817113,288.099165,297.997243,308.912619,321.083363,335.982852,353.069637,372.562364,393.310197,415.527431,441.966013,471.728927,503.21968,537.70317,573.039058,614.59714,656.09088,697.987775,744.161919,792.722249,837.290953,885.393212,930.540677,971.073208,1021.160355,1073.172892,1112.145,1159.61846,1193.25234,1238.282827,1288.193036,1315.472686,1360.571832,1398.67407,1449.838245,1476.163984,1529.374682,1568.222808,1617.439365,1662.404098,1709.338452,1760.359338,1811.394316,1866.261161,1920.959311,1981.605552,2050.692081,2113.953927,2182.668147,2259.428087,2339.023494,2424.820575,19.967495,28.343159,12.609026,9.993763,0.231198,-2.368468,-5.598662,-12.625901,-10.779046,-15.957982,-19.766596,-21.075873,-24.837433,-30.80833,-34.337536,-38.07315,-42.330912,-48.231722,-54.60945,-61.132583,-68.816947,-77.463579,-87.46107,-97.523787,-108.960216,-121.725343,-135.851674,-150.764401,-166.264277,-182.398454,-199.022255,-218.166985,-237.578706,-256.745946,-275.864735,-296.375856,-315.366648,-334.67245,-352.024796,-368.252049,-384.798572,-400.609721,-412.561936,-419.168313,-429.252,-437.454493,-436.606855,-442.265362,-443.912269,-446.197985,-446.948594,-446.80152,-445.803337,-449.854226,-456.254824,-456.409291,-463.625727,-472.844297,-485.420279,-493.26446,-512.23602,-528.200547,-548.859717,-570.406167,-594.993464,-622.093748,-654.670196,-687.398303,-726.746349,-769.633944,-809.176656,-863.494267,-917.687656,-972.928201,-1040.537863,-1111.4838
3B3GA3,1,222.55254,219.639166,222.744276,231.2002,227.184851,224.674193,228.474602,231.646124,236.200734,237.305267,236.81629,239.269859,239.479732,239.093889,241.642005,243.795836,246.647316,248.225979,250.039097,253.269027,257.828725,261.891198,267.199873,273.03706,280.394602,288.297159,298.170542,309.192835,321.391698,335.779577,352.057015,371.37552,392.773818,414.577412,440.912553,469.840547,500.549553,532.370364,568.740037,608.978888,648.044727,689.218351,731.02355,778.693241,827.599243,871.314345,911.447147,952.932385,998.724805,1051.015013,1088.838499,1131.444588,1164.776933,1211.419606,1256.284625,1282.210409,1321.598127,1360.670568,1412.083788,1441.587587,1497.60406,1530.910258,1572.051962,1621.596538,1667.495196,1717.212224,1769.768831,1824.438441,1880.617656,1940.426953,2003.93895,2070.509922,2140.426181,2214.450235,2294.0573,2380.454194,37.167501,20.051855,14.108725,12.043292,-0.650587,-1.696748,-1.12609,-8.336994,-13.781785,-13.817483,-18.709299,-21.011428,-24.574642,-30.212118,-34.334773,-38.265063,-42.541464,-48.446761,-53.707073,-60.666249,-67.314076,-75.493158,-85.855281,-96.590829,-107.920162,-120.49723,-134.019344,-148.358878,-163.586476,-180.396481,-195.360998,-214.191721,-231.721505,-250.919749,-270.718041,-289.393995,-308.120345,-325.52526,-341.549239,-359.729921,-374.473026,-388.917539,-397.420544,-408.366943,-413.313628,-419.802948,-424.986591,-425.127214,-427.371932,-431.261776,-430.641526,-434.951136,-431.999013,-437.28352,-443.919905,-446.081209,-451.791941,-463.634653,-475.298432,-485.756258,-503.247652,-520.778292,-540.087677,-564.350234,-589.074557,-617.951093,-648.894508,-682.890905,-721.669245,-761.970707,-810.978188,-855.760224,-913.126015,-971.979129,-1038.111393,-1108.394327
3B3GA4,1,223.222092,218.504564,223.427225,219.04932,220.486712,230.923284,237.549784,230.010194,234.372018,237.106502,237.675476,238.797921,240.393191,240.143055,242.497005,244.19205,245.469023,248.281331,250.512404,252.672012,257.863817,261.349717,266.552287,273.683756,279.694932,287.372354,297.715073,308.402841,321.530735,335.528997,351.930143,371.041422,391.731287,414.545945,439.531616,466.933241,498.253432,529.478333,565.303753,606.028194,642.877611,684.867742,727.829612,776.538192,815.729513,863.858238,906.895621,944.799701,985.700728,1038.312185,1075.069003,1119.232151,1150.560721,1193.569972,1241.154456,1267.684244,1304.375982,1342.817859,1390.640153,1422.992099,1477.488784,1514.259575,1553.11463,1601.170851,1647.145998,1695.744398,1751.657734,1802.69392,1861.010049,1920.780741,1983.616076,2046.68803,2119.331021,2190.356533,2272.689033,2359.803872,31.339626,21.363335,10.899091,3.804778,7.261324,-4.287099,-5.767149,-9.752513,-12.404001,-14.070334,-18.610388,-20.051237,-23.818609,-30.057041,-34.130821,-37.312161,-43.107948,-47.585086,-53.971641,-60.160019,-67.403695,-76.129008,-84.088576,-91.763985,-106.945476,-119.442207,-133.14641,-147.650901,-163.035142,-178.295869,-193.783455,-210.325254,-230.126167,-247.133295,-266.041193,-285.023729,-302.255447,-320.116437,-336.50678,-354.418148,-368.251671,-378.410357,-389.314502,-398.93482,-411.220537,-411.275727,-416.29582,-418.163553,-418.724246,-425.409848,-423.975489,-428.106775,-429.181679,-430.5389,-438.133316,-442.266554,-447.436703,-457.259654,-471.084547,-484.447561,-498.360913,-517.548473,-536.700519,-559.590291,-585.933169,-614.339505,-644.976115,-679.976916,-719.822047,-755.554111,-804.250537,-854.607526,-910.551348,-975.219616,-1034.837409,-1105.927502
2B3G2,0,220.034491,221.758672,220.469495,218.733264,222.398384,225.073799,225.750528,226.864267,227.093072,230.275129,231.454934,232.985291,233.913591,234.534895,235.770727,238.230731,240.241506,243.047137,245.529062,249.64569,253.72396,259.317571,265.698796,274.863264,282.799534,294.040414,307.165112,323.763285,343.146232,365.46949,391.472069,421.786141,452.631871,485.450305,520.1182,557.814489,593.953113,629.70182,662.882818,698.047528,726.95595,755.894147,781.183177,808.092164,830.839125,850.748486,868.893744,885.141584,905.533729,929.922265,945.12646,967.404585,979.196959,1001.98376,1027.672127,1039.083193,1061.50436,1085.322336,1116.837596,1134.873227,1168.568817,1193.917317,1225.616276,1259.926017,1295.678908,1334.765757,1376.508386,1422.772716,1469.086891,1521.908738,1579.279251,1638.500439,1704.182615,1776.313414,1849.420637,1928.847438,24.749201,24.510743,23.718748,5.670671,4.921755,-0.950557,-9.036827,-10.148803,-11.272822,-15.364257,-20.549646,-21.860251,-27.032881,-34.691776,-39.306102,-44.30486,-49.672843,-56.180006,-63.774906,-72.30312,-81.269571,-92.810446,-104.565742,-114.567088,-132.583625,-148.735408,-165.651665,-182.787967,-200.706718,-218.819252,-233.707818,-251.603207,-264.487134,-274.723939,-283.568187,-289.090121,-290.629792,-289.244478,-286.433369,-281.803497,-274.688685,-266.960448,-260.339276,-256.025961,-251.234535,-241.850196,-239.989521,-236.123726,-236.330467,-240.21774,-241.017853,-245.584358,-249.925928,-260.758362,-270.085177,-279.366231,-291.351363,-307.611635,-326.282706,-344.180046,-367.505101,-391.216756,-416.944968,-447.191159,-479.683332,-513.81887,-550.854221,-593.88893,-639.383047,-688.630023,-737.204735,-794.833397,-858.474192,-922.60145,-994.888613,-1072.155017
